MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Humidity,Temperature,label
5.24,2.26,2.51,6.94,1.81,60.99,63.81,1.27,25.57,6.03,84.8,39.4,spoiled
5.24,2.24,2.51,6.88,1.8,60.99,63.81,1.26,25.57,6.1,84.9,39.4,spoiled
5.28,2.27,2.5,6.94,1.81,60.99,63.81,1.27,25.69,6.05,84.8,39.5,spoiled
5.24,2.23,2.5,6.88,1.83,61.5,63.16,1.29,25.57,6.08,84.7,39.4,spoiled
5.24,2.23,2.51,6.96,1.81,63.09,63.81,1.27,25.82,6.08,84.7,39.4,spoiled
5.26,2.27,2.5,6.94,1.81,62.02,65.83,1.28,25.69,6.03,84.7,39.4,spoiled
5.15,2.26,2.5,6.94,1.83,60.99,63.81,1.29,25.44,6.03,84.7,39.4,spoiled
5.26,2.23,2.5,6.88,1.83,62.02,63.81,1.29,25.69,6.08,84.7,39.5,spoiled
5.24,2.23,2.5,6.91,1.83,62.02,65.83,1.28,25.44,6.08,84.7,39.4,spoiled
5.24,2.23,2.51,6.94,1.8,60.99,63.81,1.27,25.82,5.73,84.6,39.5,spoiled
5.28,2.26,2.5,6.88,1.81,63.09,64.47,1.28,25.57,6.03,84.6,39.4,spoiled
5.33,2.23,2.5,6.91,1.78,61.5,64.47,1.26,25.82,6.08,84.6,39.4,spoiled
5.28,2.27,2.51,6.91,1.79,60.99,64.47,1.29,25.57,6.03,84.6,39.4,spoiled
5.1,2.24,2.78,6.88,1.76,63.09,64.47,1.28,25.69,6.03,84.5,39.4,spoiled
5.26,2.23,2.5,6.85,1.74,60.99,63.81,1.26,25.69,6.05,84.5,39.4,spoiled
5.24,2.23,2.5,6.94,1.72,62.02,63.81,1.28,25.69,6.05,84.4,39.5,spoiled
5.22,2.23,2.5,6.91,1.72,62.02,65.15,1.27,25.44,6.03,84.3,39.5,spoiled
5.26,2.24,2.48,6.88,1.72,61.5,63.81,1.28,25.32,6.0,84.2,39.5,spoiled
5.22,2.23,2.5,6.88,1.72,62.02,65.15,1.27,25.69,6.05,84.2,39.5,spoiled
5.26,2.23,2.48,6.88,1.7,60.99,63.16,1.29,25.44,6.0,84.2,39.5,spoiled
5.22,2.23,2.41,7.08,1.7,62.02,64.47,1.28,25.32,6.05,84.2,39.5,spoiled
5.26,2.23,2.5,6.94,1.7,62.02,65.83,1.29,25.44,6.05,84.2,39.5,spoiled
5.22,2.23,2.5,6.91,1.71,62.02,65.83,1.26,25.69,6.03,84.2,39.5,spoiled
5.22,2.07,2.5,6.94,1.68,60.99,63.81,1.26,25.57,6.03,84.1,39.5,spoiled
5.26,2.26,2.48,6.91,1.68,60.48,63.16,1.28,25.44,6.0,84.1,39.5,spoiled
5.22,2.24,2.5,6.88,1.67,62.02,63.16,1.28,25.44,6.03,84.1,39.5,spoiled
5.22,2.23,2.5,6.91,1.67,62.02,63.16,1.27,25.57,6.08,84.1,39.5,spoiled
5.22,2.24,2.48,6.8,1.73,62.02,64.47,1.28,25.44,6.03,84.0,39.5,spoiled
5.22,2.24,2.5,6.88,1.71,62.02,64.47,1.28,25.44,6.03,84.0,39.5,spoiled
5.24,2.24,2.5,6.91,1.7,62.02,64.47,1.28,25.44,6.03,84.0,39.5,spoiled
5.24,2.21,2.5,6.94,1.68,60.99,63.81,1.27,25.82,6.08,84.0,39.5,spoiled
5.22,2.23,2.5,6.88,1.7,62.02,64.47,1.28,25.69,6.0,84.0,39.5,spoiled
5.24,2.21,2.5,6.94,1.68,61.5,65.15,1.24,25.69,6.05,84.1,39.5,spoiled
5.24,2.26,2.48,6.88,1.71,62.02,63.81,1.28,25.57,6.03,84.0,39.5,spoiled
5.26,2.23,2.48,6.88,1.65,60.99,63.16,1.27,25.57,6.03,84.0,39.4,spoiled
5.22,2.24,2.5,6.91,1.71,62.02,63.81,1.27,25.57,6.03,84.1,39.5,spoiled
5.26,2.23,2.48,6.88,1.73,60.99,64.47,1.24,25.69,6.08,84.1,39.4,spoiled
5.24,2.21,2.48,6.94,1.73,60.99,63.81,1.27,25.44,6.16,84.0,39.5,spoiled
5.22,2.24,2.5,6.91,1.71,63.09,64.47,1.26,25.44,6.08,84.0,39.6,spoiled
5.22,2.24,2.48,6.94,1.71,60.99,63.81,1.24,25.32,6.13,84.0,39.5,spoiled
5.22,2.21,2.48,6.88,1.72,62.55,65.15,1.26,25.57,6.18,84.0,39.4,spoiled
5.22,2.23,2.5,6.91,1.7,63.64,63.81,1.26,25.32,6.1,84.0,39.4,spoiled
5.26,2.23,2.47,6.91,1.71,61.5,63.81,1.24,25.2,6.08,84.0,39.5,spoiled
5.22,2.23,2.5,6.94,1.7,62.02,65.15,1.26,25.07,6.08,84.0,39.5,spoiled
5.24,2.24,2.48,6.94,1.71,62.02,65.83,1.26,24.95,6.1,84.0,39.5,spoiled
5.22,2.24,2.5,6.96,1.71,62.02,63.81,1.27,25.07,6.1,83.8,39.5,spoiled
5.19,2.21,2.48,6.94,1.71,62.02,63.16,1.24,25.07,6.16,83.9,39.5,spoiled
5.19,2.23,2.5,6.94,1.7,62.02,65.15,1.24,24.83,6.13,83.9,39.5,spoiled
5.26,2.24,2.47,6.96,1.68,63.64,65.15,1.26,24.83,6.08,83.9,39.5,spoiled
5.22,2.24,2.48,6.91,1.71,63.09,64.47,1.26,24.83,6.1,83.9,39.5,spoiled
5.19,2.21,2.48,6.91,1.71,60.99,63.16,1.24,24.83,6.18,83.8,39.5,spoiled
5.22,2.24,2.5,6.96,1.67,61.5,63.16,1.24,24.83,6.1,83.8,39.5,spoiled
5.22,2.21,2.5,6.96,1.7,62.55,65.83,1.27,24.71,6.08,83.8,39.5,spoiled
5.24,2.24,2.48,6.91,1.7,61.5,65.83,1.26,24.95,6.08,83.8,39.5,spoiled
5.22,2.24,2.47,6.94,1.68,62.02,63.81,1.26,24.95,6.05,83.8,39.4,spoiled
5.17,2.21,2.47,6.91,1.67,66.5,64.47,1.26,24.95,6.1,83.9,39.4,spoiled
5.19,2.21,2.48,6.96,1.68,60.48,65.15,1.26,25.07,6.08,83.8,39.4,spoiled
5.19,2.23,2.48,6.96,1.68,62.02,64.47,1.27,24.95,6.08,83.8,39.4,spoiled
5.19,2.21,2.5,6.96,1.66,61.5,65.83,1.24,25.32,6.1,83.8,39.4,spoiled
5.24,2.21,2.48,6.96,1.66,60.48,63.16,1.24,25.44,6.1,83.7,39.5,spoiled
5.24,2.23,2.47,6.99,1.67,60.48,63.81,1.23,25.44,6.1,83.7,39.4,spoiled
5.24,2.2,2.48,6.94,1.67,60.48,63.81,1.24,25.57,6.13,83.7,39.5,spoiled
5.22,2.23,2.48,6.88,1.67,60.48,65.15,1.24,25.44,6.05,83.7,39.5,spoiled
5.22,2.24,2.47,6.88,1.66,60.48,63.16,1.24,25.69,6.08,83.7,39.5,spoiled
5.19,2.21,2.47,7.05,1.66,60.99,63.81,1.26,25.57,6.08,83.7,39.5,spoiled
5.24,2.23,2.47,7.08,1.64,60.48,65.15,1.23,25.69,6.08,83.7,39.5,spoiled
5.19,2.24,2.48,7.05,1.66,62.02,63.81,1.26,25.32,6.05,83.7,39.5,spoiled
5.19,2.23,2.47,7.05,1.64,62.02,64.47,1.26,25.44,6.1,83.6,39.5,spoiled
5.19,2.18,2.45,6.99,1.63,60.48,63.81,1.23,25.69,6.1,83.5,39.5,spoiled
5.24,2.24,2.47,6.99,1.65,61.5,66.53,1.23,25.69,6.08,83.5,39.5,spoiled
5.24,2.21,2.48,7.05,1.64,61.5,65.83,1.26,25.69,6.1,83.5,39.5,spoiled
5.22,2.23,2.48,7.02,1.65,61.5,65.83,1.26,25.82,6.08,83.5,39.5,spoiled
5.24,2.2,2.47,7.08,1.64,62.02,64.47,1.26,25.69,6.1,83.6,39.5,spoiled
5.19,2.24,2.48,7.02,1.65,62.02,65.83,1.26,25.69,6.08,83.6,39.5,spoiled
5.19,2.21,2.45,6.99,1.65,60.48,63.16,1.24,25.57,6.05,83.6,39.5,spoiled
5.24,2.21,2.48,6.99,1.65,60.99,65.15,1.26,25.82,6.08,83.6,39.5,spoiled
5.24,2.21,2.48,6.99,1.65,60.48,63.81,1.38,25.82,6.1,83.6,39.5,spoiled
5.24,2.23,2.47,6.99,1.65,62.02,65.83,1.26,25.57,6.05,83.6,39.5,spoiled
5.22,2.2,2.48,6.96,1.65,61.5,64.47,1.23,25.82,6.13,83.6,39.5,spoiled
5.19,2.2,2.48,6.96,1.65,60.99,63.81,1.24,25.82,6.13,83.7,39.5,spoiled
5.22,2.2,2.47,7.02,1.64,62.02,64.47,1.26,25.69,6.1,83.7,39.5,spoiled
5.22,2.23,2.48,6.96,1.65,61.5,65.15,1.23,25.82,6.1,83.6,39.5,spoiled
5.17,2.2,2.48,6.94,1.65,62.02,65.83,1.26,25.82,6.13,83.6,39.5,spoiled
5.17,2.23,2.48,6.96,1.65,62.02,64.47,1.21,25.82,6.08,83.6,39.5,spoiled
5.19,2.23,2.48,6.96,1.65,62.02,65.83,1.26,25.69,6.08,83.6,39.9,spoiled
5.19,2.23,2.48,6.96,1.65,62.02,64.47,1.26,25.82,6.08,83.6,39.5,spoiled
5.22,2.2,2.47,6.96,1.66,60.48,63.81,1.24,26.07,6.13,83.6,39.5,spoiled
5.22,2.24,2.47,7.02,1.64,61.5,65.83,1.26,25.82,6.08,83.5,39.5,spoiled
5.24,2.23,2.47,6.96,1.65,60.48,63.16,1.26,25.69,6.08,83.5,39.5,spoiled
5.19,2.23,2.47,6.96,1.64,60.48,63.16,1.24,25.95,6.08,83.5,39.5,spoiled
5.19,2.2,2.47,7.02,1.64,62.02,64.47,1.05,26.07,6.13,83.5,39.5,spoiled
5.22,2.2,2.47,6.96,1.64,61.5,63.81,1.24,25.82,6.1,83.5,39.3,spoiled
5.19,2.2,2.48,6.96,1.63,62.02,65.83,1.27,25.95,6.13,83.5,39.5,spoiled
5.22,2.2,2.48,6.96,1.63,62.02,63.81,1.24,26.07,6.13,83.4,39.5,spoiled
5.19,2.2,2.47,6.96,1.63,61.5,65.15,1.23,26.2,6.1,83.5,39.5,spoiled
5.22,2.21,2.47,6.94,1.64,63.09,65.83,1.26,26.07,6.05,83.5,39.5,spoiled
5.22,2.23,2.47,6.91,1.64,62.55,65.15,1.26,25.82,6.08,83.5,39.6,spoiled
5.17,2.23,2.47,6.99,1.63,62.02,63.81,1.27,25.82,6.05,83.5,39.5,spoiled
5.17,2.23,2.48,6.91,1.64,63.09,63.16,1.24,26.07,6.08,83.5,39.5,spoiled
5.19,2.23,2.47,6.99,1.62,63.64,65.83,1.26,25.69,6.08,83.6,39.5,spoiled
5.22,2.24,2.47,6.99,1.6,63.64,65.83,1.26,25.69,6.05,83.6,39.5,spoiled
5.19,2.23,2.47,6.94,1.63,63.09,64.47,1.26,25.82,6.03,83.6,39.5,spoiled
5.17,2.2,2.48,6.91,1.63,62.55,65.83,1.23,26.07,6.05,83.6,39.5,spoiled
5.17,2.2,2.48,6.94,1.63,63.09,63.81,1.24,25.69,6.08,83.6,39.5,spoiled
5.19,2.23,2.47,6.99,1.6,62.55,63.81,1.24,26.73,6.08,83.5,39.5,spoiled
5.24,2.2,2.45,6.94,1.63,61.5,65.15,1.24,26.07,6.13,83.5,39.5,spoiled
5.17,2.23,2.48,6.94,1.63,63.09,65.83,1.26,26.07,6.08,83.6,39.5,spoiled
5.24,2.2,2.47,6.94,1.63,62.02,63.81,1.26,25.95,6.08,83.5,39.5,spoiled
5.19,2.2,2.45,6.94,1.62,62.55,63.81,1.24,25.95,6.08,83.6,39.5,spoiled
5.24,2.21,2.47,6.96,1.62,62.55,65.15,1.23,26.07,6.05,83.7,39.5,spoiled
5.22,2.2,2.47,6.99,1.62,63.09,65.83,1.26,25.95,6.1,83.6,39.5,spoiled
5.24,2.24,2.47,6.99,1.6,62.02,66.53,1.26,25.95,5.88,83.6,39.5,spoiled
5.19,2.24,2.48,6.94,1.64,62.02,65.83,1.27,25.95,6.05,83.6,39.5,spoiled
5.17,2.2,2.48,6.94,1.63,62.02,66.53,1.26,26.33,6.1,83.7,39.4,spoiled
5.19,2.18,2.45,6.96,1.64,60.99,63.81,1.23,25.95,6.08,83.7,39.5,spoiled
5.15,2.2,2.47,7.02,1.62,61.5,65.15,1.23,26.2,6.08,83.7,39.5,spoiled
5.22,2.23,2.45,6.96,1.62,60.48,65.15,1.23,26.07,6.05,83.7,39.4,spoiled
5.22,2.21,2.47,6.94,1.63,60.99,63.81,1.24,25.95,5.95,83.7,39.5,spoiled
5.19,2.2,2.47,6.96,1.64,62.02,65.83,1.23,26.33,5.88,83.8,39.4,spoiled
5.22,2.23,2.47,6.99,1.63,60.48,63.81,1.24,25.95,6.03,83.7,39.5,spoiled
5.19,2.23,2.47,6.99,1.63,62.02,65.83,1.26,26.2,6.0,83.8,39.5,spoiled
5.19,2.23,2.45,6.96,1.64,62.02,64.47,1.26,26.07,6.0,83.8,39.4,spoiled
5.08,2.23,2.59,6.99,1.62,61.5,65.15,1.23,26.33,6.03,83.8,39.4,spoiled
5.22,2.23,2.47,7.02,1.62,62.02,65.83,1.23,26.33,6.05,83.5,39.4,spoiled
5.19,2.24,2.48,6.96,1.64,62.02,65.83,1.26,26.07,5.95,83.3,39.4,spoiled
5.24,2.18,2.47,6.96,1.65,61.5,63.81,1.26,25.95,6.0,83.4,39.4,spoiled
5.19,2.18,2.44,6.99,1.86,60.99,65.83,1.23,25.95,5.98,83.6,39.4,spoiled
5.19,2.17,2.45,7.02,2.33,60.48,63.81,1.22,26.33,6.03,83.8,39.3,spoiled
5.17,2.18,2.45,6.94,2.32,62.02,65.83,1.23,26.33,6.05,84.0,39.3,spoiled
5.24,1.42,2.45,6.96,2.25,61.5,65.83,1.18,26.33,6.08,83.9,39.4,spoiled
5.24,2.26,2.42,6.94,2.19,61.5,66.53,1.22,26.33,6.05,83.5,39.4,spoiled
5.28,2.29,2.45,6.96,2.12,57.58,63.81,1.22,26.47,6.13,83.7,39.3,spoiled
5.28,2.29,2.45,6.96,2.09,60.48,63.81,1.2,26.6,6.08,83.4,39.3,spoiled
5.26,2.27,2.45,7.05,2.05,60.48,64.47,1.18,26.73,6.1,83.4,39.3,spoiled
5.24,2.23,2.45,7.05,2.1,60.99,65.83,1.21,26.86,6.1,83.8,39.3,spoiled
5.26,2.27,2.44,7.05,2.1,61.5,65.83,1.18,26.6,6.05,84.0,39.3,spoiled
5.22,2.17,2.44,7.05,2.1,60.99,63.81,1.2,26.86,6.13,84.1,39.3,spoiled
5.19,2.29,2.44,6.99,2.1,62.02,65.83,1.21,26.6,6.05,84.1,39.3,spoiled
5.22,2.27,2.45,6.94,2.11,60.99,63.81,1.2,26.6,6.13,83.7,39.3,spoiled
5.22,2.26,2.45,7.02,2.11,61.5,65.83,1.18,26.86,6.13,83.6,39.3,spoiled
5.22,2.27,2.45,6.96,2.1,61.5,64.47,1.22,26.6,6.05,83.7,39.3,spoiled
5.22,2.27,2.44,7.02,2.12,61.5,63.81,1.23,26.6,6.08,83.9,39.2,spoiled
5.24,2.27,2.44,6.99,2.14,59.49,65.15,1.18,27.0,6.05,84.0,39.3,spoiled
5.24,2.26,2.44,6.99,2.14,60.99,65.83,1.22,26.6,6.1,84.0,39.2,spoiled
5.26,2.26,2.44,6.99,2.23,60.48,63.81,1.18,27.27,6.13,83.7,39.2,spoiled
5.26,2.27,2.44,7.05,2.69,59.98,65.15,1.18,27.0,6.08,84.0,39.2,spoiled
5.24,2.29,2.44,7.05,2.82,61.5,64.47,1.21,27.0,6.13,84.2,39.2,spoiled
5.22,2.26,2.44,7.05,2.84,62.55,64.47,1.2,27.14,6.13,84.2,39.2,spoiled
5.24,2.24,2.42,7.02,2.89,61.5,63.16,1.21,27.0,6.16,84.3,39.2,spoiled
5.22,2.27,2.44,7.05,2.87,59.98,64.47,1.21,27.14,6.13,84.3,39.2,spoiled
5.22,2.24,2.44,7.08,2.93,61.5,65.83,1.21,27.27,6.1,84.4,39.2,spoiled
5.19,2.23,2.44,6.99,2.9,59.49,63.81,1.18,27.55,6.13,84.4,39.2,spoiled
5.24,2.23,2.44,6.99,2.84,60.48,63.81,1.18,27.41,6.18,84.4,39.1,spoiled
5.19,2.26,2.42,6.99,2.87,60.99,64.47,1.2,27.27,6.13,84.3,39.1,spoiled
5.22,2.27,2.44,7.11,3.11,59.98,63.81,1.2,27.83,6.18,84.4,39.1,spoiled
5.22,2.29,2.45,7.08,3.44,59.49,65.15,1.18,27.97,6.16,84.5,39.1,spoiled
5.26,2.27,2.44,7.08,3.51,60.99,64.47,1.21,27.83,6.21,84.5,39.1,spoiled
5.22,2.3,2.45,7.08,3.44,62.02,64.47,1.22,27.83,6.18,84.4,39.1,spoiled
5.28,2.29,2.45,7.08,3.38,59.0,65.15,1.18,27.97,6.23,84.5,39.0,spoiled
5.26,2.27,2.45,7.08,3.39,60.48,63.81,1.21,27.83,6.26,84.3,39.0,spoiled
5.28,2.26,2.47,7.11,3.39,58.52,63.81,1.18,28.26,6.23,84.5,39.0,spoiled
5.28,2.27,2.44,7.05,3.36,59.0,63.81,1.18,28.55,6.23,84.5,39.0,spoiled
5.24,2.26,2.45,7.02,3.35,59.0,63.81,1.18,28.26,6.21,84.5,39.0,spoiled
5.26,2.23,2.44,7.02,3.33,60.48,65.15,1.21,27.97,6.18,84.5,39.0,spoiled
5.22,2.26,2.45,7.02,3.25,59.0,64.47,1.18,27.97,6.23,84.5,39.1,spoiled
5.13,2.3,2.53,6.96,3.22,59.49,65.15,1.18,27.69,6.16,84.5,39.1,spoiled
5.22,2.27,2.44,7.02,3.16,60.48,63.16,1.21,27.55,6.16,84.4,39.1,spoiled
5.26,2.26,2.44,7.02,3.1,60.99,63.81,1.21,27.55,6.18,84.3,39.1,spoiled
5.35,2.21,2.47,7.02,3.14,59.98,63.81,1.17,26.47,6.18,84.2,39.1,spoiled
5.35,2.51,2.47,7.05,3.16,59.49,64.47,1.18,27.69,6.1,82.4,39.1,spoiled
5.33,2.44,2.47,7.02,3.19,59.98,63.16,1.2,27.69,6.21,83.0,39.1,spoiled
5.35,2.42,2.45,7.08,3.19,60.99,64.47,1.21,27.69,6.16,83.4,39.0,spoiled
5.38,2.38,2.44,7.02,3.14,59.98,64.47,1.21,27.69,6.16,83.7,39.0,spoiled
5.26,2.35,2.45,7.02,3.16,60.99,64.47,1.21,27.83,6.16,83.8,39.1,spoiled
5.33,2.35,2.44,6.99,3.14,60.48,65.15,1.2,27.69,6.16,83.9,39.1,spoiled
5.28,2.3,2.44,7.05,3.1,60.48,65.15,1.18,27.83,6.16,83.9,39.1,spoiled
5.24,2.3,2.44,7.02,3.07,59.49,63.16,1.2,27.97,6.18,83.9,39.1,spoiled
5.24,2.27,2.44,6.99,3.05,59.0,63.81,1.17,27.83,6.21,83.8,39.1,spoiled
5.22,2.27,2.44,6.96,3.04,59.49,65.15,1.18,27.41,6.18,83.9,39.2,spoiled
5.22,2.3,2.44,7.02,3.01,59.98,65.83,1.2,27.41,6.18,83.8,39.2,spoiled
5.26,2.29,2.42,6.99,2.96,59.98,64.47,1.2,27.27,6.16,83.8,39.2,spoiled
5.26,2.27,2.42,7.02,2.92,59.98,64.47,1.21,27.41,6.16,83.7,39.2,spoiled
5.26,2.24,2.41,6.96,2.9,60.48,65.15,1.17,27.69,6.18,83.6,39.2,spoiled
5.19,2.26,2.42,6.94,2.84,59.49,63.16,1.2,27.27,6.16,83.6,39.2,spoiled
5.24,2.23,2.41,6.91,2.77,60.48,63.81,1.2,27.27,6.21,83.5,39.2,spoiled
5.22,2.26,2.42,6.96,2.69,60.99,65.83,1.28,27.27,6.16,83.4,39.3,spoiled
5.19,2.23,2.42,6.91,2.52,59.49,63.81,1.18,27.41,6.16,83.4,39.3,spoiled
5.19,2.26,2.42,6.96,2.37,59.49,63.81,1.17,27.41,6.13,83.4,39.2,spoiled
5.19,2.23,2.42,6.94,2.27,60.48,65.83,1.18,27.14,6.13,83.3,39.3,spoiled
5.17,2.23,2.42,6.91,2.14,59.0,64.47,1.17,27.41,6.18,83.3,39.3,spoiled
5.22,2.23,2.41,6.91,2.05,60.99,63.16,1.17,27.14,6.1,83.2,39.3,spoiled
5.22,2.24,2.42,6.91,1.95,60.48,65.15,1.17,27.14,6.13,83.1,39.3,spoiled
5.17,2.2,2.42,6.91,1.86,59.98,63.81,1.17,27.0,6.18,83.1,39.3,spoiled
5.22,2.24,2.42,6.91,1.8,60.48,65.15,1.18,26.86,5.98,83.0,39.4,spoiled
5.17,2.24,2.42,6.91,1.77,60.99,64.47,1.21,24.95,6.1,82.9,39.3,spoiled
5.15,2.2,2.41,6.91,1.77,61.5,65.15,1.17,24.59,6.1,82.8,39.4,spoiled
5.17,2.21,2.42,6.96,1.74,59.98,64.47,1.17,24.24,6.13,82.8,39.4,spoiled
5.08,2.18,2.39,6.91,1.76,59.49,63.81,1.17,24.36,6.16,82.8,39.3,spoiled
5.19,2.2,2.44,6.94,1.73,60.99,64.47,1.2,24.24,6.13,82.8,39.3,spoiled
5.15,2.17,2.42,6.94,1.72,60.99,64.47,1.2,24.36,6.1,82.8,39.3,spoiled
5.19,2.16,2.41,6.94,1.71,59.49,65.15,1.17,24.83,6.13,82.8,39.3,spoiled
5.15,2.18,2.42,6.96,1.71,61.5,65.15,1.17,24.83,6.13,82.8,39.4,spoiled
5.15,2.21,2.41,6.91,1.72,62.02,64.47,1.2,24.83,6.1,82.8,39.4,spoiled
5.17,2.17,2.41,6.91,1.71,61.5,65.83,1.2,24.95,6.1,82.8,39.4,spoiled
5.15,2.18,2.39,6.85,1.71,60.48,65.15,1.18,25.2,6.1,82.8,39.4,spoiled
5.15,2.2,2.42,6.99,1.67,59.49,63.81,1.17,25.57,6.13,82.8,39.4,spoiled
5.15,2.2,2.42,6.91,1.71,61.5,63.16,1.2,25.44,6.13,82.8,39.4,spoiled
5.19,2.17,2.41,6.91,1.67,60.48,63.16,1.2,25.44,6.1,82.7,39.4,spoiled
5.19,2.17,2.41,6.96,1.66,59.49,63.81,1.17,25.82,6.1,82.7,39.4,spoiled
5.15,2.18,2.41,6.91,1.67,60.99,65.83,1.2,25.57,6.08,82.6,39.5,spoiled
5.19,2.2,2.41,6.91,1.67,59.49,63.81,1.17,25.69,6.08,82.6,39.5,spoiled
5.17,2.18,2.39,6.91,1.66,63.64,65.83,1.18,25.69,6.08,82.6,39.4,spoiled
5.15,2.17,2.42,6.91,1.66,59.98,63.81,1.2,25.95,6.1,82.6,39.4,spoiled
5.15,2.18,2.42,6.94,1.65,60.48,63.81,1.17,25.95,6.13,82.5,39.5,spoiled
5.19,2.17,2.41,6.91,1.65,59.98,64.47,1.16,26.2,6.16,82.5,39.5,spoiled
5.17,2.18,2.39,6.94,1.64,59.49,63.81,1.17,26.33,6.1,82.5,39.5,spoiled
5.19,2.18,2.41,6.96,1.64,59.49,63.16,1.2,25.95,6.1,82.6,39.4,spoiled
5.19,2.18,2.39,6.91,1.65,59.98,63.81,1.2,25.95,6.1,82.6,39.4,spoiled
5.15,2.17,2.39,6.88,1.65,62.02,66.53,1.18,26.07,6.16,82.5,39.5,spoiled
5.15,1.62,2.42,6.94,1.63,60.48,64.47,1.2,25.44,6.1,82.5,39.4,spoiled
5.17,2.18,2.41,6.96,1.62,60.48,63.81,1.2,25.44,6.1,82.5,39.4,spoiled
5.17,2.14,2.39,6.91,1.64,62.02,67.25,1.18,25.57,6.16,82.5,39.4,spoiled
5.15,2.14,2.41,6.96,1.62,62.02,66.53,1.18,25.57,6.16,82.4,39.5,spoiled
5.15,2.14,2.39,6.88,1.64,62.02,65.83,1.18,25.57,6.16,82.4,39.4,spoiled
5.15,2.17,2.41,6.91,1.63,60.99,64.47,1.2,25.44,6.1,82.4,39.4,spoiled
5.15,2.14,2.41,6.96,1.62,62.02,64.47,1.14,25.57,6.16,82.4,39.4,spoiled
5.19,2.18,2.41,6.94,1.62,60.48,63.81,1.2,25.44,6.1,82.5,39.4,spoiled
5.13,2.16,2.41,6.94,1.62,61.5,66.53,1.18,25.82,6.1,82.5,39.4,spoiled
5.13,2.14,2.41,6.94,1.63,62.02,64.47,1.2,25.57,6.16,82.5,39.4,spoiled
5.13,2.16,2.41,6.91,1.63,60.99,63.81,1.2,25.44,6.1,82.4,39.4,spoiled
5.13,2.18,2.41,6.94,1.62,62.02,64.47,1.2,25.57,6.08,82.4,39.4,spoiled
5.13,2.11,2.41,6.91,1.64,60.99,63.81,1.17,25.69,6.13,82.4,39.4,spoiled
5.17,2.14,2.41,6.96,1.62,61.5,65.15,1.17,25.95,6.13,82.5,39.4,spoiled
5.13,2.16,2.41,6.94,1.63,60.99,65.15,1.2,25.69,6.13,82.4,39.4,spoiled
5.15,2.16,2.39,6.91,1.64,62.02,66.53,1.17,26.07,6.16,82.4,39.4,spoiled
5.17,2.16,2.41,6.94,1.64,61.5,63.81,1.17,25.82,6.13,82.4,39.5,spoiled
5.49,2.16,2.39,6.91,1.63,62.02,63.81,1.2,25.69,6.1,82.4,39.4,spoiled
5.17,2.18,2.41,6.94,1.6,62.02,65.15,1.17,25.82,6.16,82.4,39.4,spoiled
5.15,2.16,2.41,6.94,1.62,62.02,65.15,1.16,26.07,6.18,82.5,39.4,spoiled
5.17,2.16,2.41,6.96,1.6,61.5,65.83,1.16,26.07,6.18,82.4,39.4,spoiled
5.15,2.14,2.41,6.96,1.6,62.02,65.15,1.17,26.07,6.1,82.4,39.4,spoiled
5.17,2.13,2.39,6.94,1.62,60.48,63.81,1.17,25.82,6.18,82.4,39.5,spoiled
5.17,2.11,2.39,6.94,1.62,60.99,63.81,1.17,26.2,6.13,82.4,39.4,spoiled
5.19,2.14,2.32,7.73,1.6,62.02,65.83,1.18,25.69,6.13,82.4,39.5,spoiled
5.13,2.14,2.41,6.94,1.63,61.5,65.15,1.17,26.2,6.16,82.4,39.4,spoiled
5.17,2.14,2.39,6.91,1.63,60.99,63.16,1.2,25.95,6.1,82.3,39.5,spoiled
5.19,2.11,2.36,6.91,1.6,60.48,64.47,1.2,25.95,6.13,82.3,39.5,spoiled
5.13,2.11,2.41,6.94,1.62,62.02,65.83,1.18,26.07,6.16,82.3,39.5,spoiled
5.13,2.11,2.39,6.96,1.62,62.02,65.83,1.18,26.2,6.13,82.3,39.4,spoiled
5.13,2.11,2.41,6.91,1.62,62.02,65.83,1.17,26.2,6.13,82.3,39.4,spoiled
5.17,2.11,2.38,6.88,1.59,62.02,65.83,1.16,25.82,6.1,82.2,39.4,spoiled
5.15,2.16,2.41,6.94,1.6,59.49,63.81,1.2,25.95,6.1,82.2,39.4,spoiled
5.15,2.14,2.39,6.94,1.6,60.99,65.15,1.17,25.95,6.1,82.2,39.5,spoiled
5.13,2.13,2.39,6.94,1.6,60.99,64.47,1.2,25.95,6.18,82.2,39.4,spoiled
5.19,2.11,2.39,6.96,1.6,61.5,66.53,1.18,25.95,6.13,82.2,39.4,spoiled
5.15,2.11,2.41,6.94,1.6,61.5,65.15,1.2,25.95,6.16,82.2,39.5,spoiled
5.17,2.13,2.39,6.94,1.62,60.99,63.81,1.18,26.07,6.18,82.2,39.4,spoiled
5.13,2.13,2.41,6.96,1.62,61.5,65.83,1.17,26.07,6.1,82.2,39.5,spoiled
5.15,2.13,2.38,6.91,1.62,59.98,63.16,1.17,26.07,6.16,82.2,39.4,spoiled
5.13,2.13,2.39,6.91,1.62,61.5,65.15,1.18,25.82,6.13,82.2,39.4,spoiled
5.1,2.11,2.39,6.91,1.62,61.5,65.83,1.18,26.07,6.13,82.2,39.4,spoiled
5.15,2.11,2.38,6.94,1.62,61.5,64.47,1.2,25.82,6.1,82.2,39.5,spoiled
