MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
44.53,19.93,13.16,30.75,47.7,26.1,reject
44.24,19.67,13.4,31.22,47.8,26.1,reject
44.24,20.1,13.13,30.85,47.8,26.1,reject
44.24,19.33,13.11,30.7,47.7,26.1,reject
43.95,19.58,13.4,31.15,47.8,26.1,reject
44.53,19.41,13.2,30.78,47.5,26.1,reject
43.95,19.07,13.1,30.87,47.9,26.1,reject
43.95,19.07,13.05,30.71,47.9,26.1,reject
43.95,19.49,13.26,30.91,47.8,26.1,reject
44.24,19.67,13.08,30.69,47.8,26.1,reject
44.53,19.24,13.16,30.69,47.6,26.1,reject
44.53,19.84,13.16,30.69,47.6,26.1,reject
44.82,19.93,13.22,30.87,47.5,26.1,reject
44.24,19.07,13.21,30.88,47.5,26.1,reject
44.53,20.1,13.22,30.76,47.5,26.1,reject
43.67,19.58,13.28,31.12,47.8,26.1,reject
44.24,19.16,13.14,30.85,47.8,26.1,reject
44.53,20.28,13.46,31.15,47.5,26.0,reject
44.82,20.28,13.27,30.9,47.4,26.1,reject
44.24,19.58,13.28,30.93,47.5,26.1,reject
44.24,20.28,13.4,31.26,47.8,26.1,reject
44.24,19.33,13.09,30.69,47.8,26.1,reject
44.53,20.1,13.16,30.87,47.8,26.1,reject
44.53,19.16,13.23,30.9,47.5,26.1,reject
44.53,20.1,13.16,30.87,47.8,26.1,reject
44.24,19.41,13.16,30.69,47.6,26.1,reject
44.53,19.75,13.18,30.71,47.5,26.1,reject
44.53,20.1,13.22,30.79,47.4,26.0,reject
44.53,20.1,13.22,30.88,47.5,26.0,reject
43.95,19.49,13.28,31.0,47.6,26.1,reject
44.53,19.93,13.2,30.72,47.5,26.0,reject
44.82,20.55,13.33,31.07,47.6,26.1,reject
44.24,19.93,13.1,30.75,47.8,26.1,reject
44.53,20.37,13.22,30.91,47.7,26.1,reject
44.53,20.1,13.16,30.77,47.6,26.1,reject
44.53,19.67,13.51,31.32,47.4,26.1,reject
44.24,19.49,13.04,30.68,47.9,26.1,reject
44.53,19.67,13.16,30.72,47.7,26.1,reject
44.53,20.02,13.15,30.82,47.8,26.1,reject
44.53,19.75,13.21,30.78,47.6,26.1,reject
43.95,19.07,13.22,30.9,47.8,26.1,reject
44.53,19.75,13.16,30.69,47.6,26.1,reject
43.95,19.58,13.29,31.06,47.6,26.1,reject
44.24,20.02,13.1,30.86,47.8,26.1,reject
43.67,19.58,13.26,31.05,47.8,26.1,reject
44.24,19.93,13.1,30.69,47.8,26.1,reject
44.53,19.49,13.15,30.72,47.7,26.1,reject
44.53,19.75,13.1,30.69,47.8,26.1,reject
43.95,19.58,13.28,31.03,47.8,26.1,reject
44.82,19.93,13.22,30.79,47.5,26.1,reject
44.24,20.19,13.4,31.18,47.8,26.1,reject
44.53,19.67,13.42,31.2,47.7,26.1,reject
44.53,20.46,13.4,31.14,47.8,26.1,reject
44.24,19.84,13.05,30.69,47.9,26.1,reject
44.24,19.93,13.1,30.69,47.8,26.1,reject
44.82,20.55,13.47,31.33,47.5,26.1,reject
44.53,19.93,13.46,31.13,47.5,26.1,reject
44.24,19.58,13.09,30.69,47.8,26.1,reject
44.24,19.33,13.4,31.09,47.5,26.1,reject
44.24,20.1,13.12,30.82,47.8,26.1,reject
44.24,19.67,13.09,30.72,47.9,26.1,reject
44.82,20.1,13.26,30.52,47.4,26.1,reject
44.53,19.67,13.16,30.8,47.7,26.1,reject
44.53,19.75,13.16,30.79,47.7,26.1,reject
43.95,19.67,13.34,31.14,47.8,26.1,reject
44.24,20.02,13.1,30.71,47.9,26.1,reject
44.53,19.93,13.16,30.69,47.6,26.1,reject
43.95,18.99,13.16,30.89,47.8,26.1,reject
44.24,19.75,13.43,31.22,47.6,26.1,reject
44.82,19.93,13.22,30.75,47.5,26.1,reject
44.24,19.67,13.08,30.69,47.8,26.1,reject
44.53,19.84,13.18,30.72,47.6,26.1,reject
44.53,19.93,13.16,30.75,47.8,26.1,reject
44.24,19.75,13.46,31.2,47.6,26.1,reject
44.53,20.1,13.22,30.71,47.5,26.1,reject
44.53,20.02,13.21,30.81,47.6,26.1,reject
45.12,20.46,13.31,31.06,47.4,26.1,reject
44.24,19.24,13.22,30.8,47.5,26.1,reject
44.24,19.41,13.09,30.69,47.8,26.1,reject
44.53,20.02,13.17,30.75,47.7,26.1,reject
44.24,19.58,13.1,30.69,47.8,26.1,reject
44.82,20.28,13.28,30.71,47.4,26.1,reject
44.24,19.75,13.39,31.04,47.5,26.1,reject
44.53,20.28,13.2,30.88,47.7,26.1,reject
44.24,19.75,13.46,31.19,47.4,26.0,reject
43.95,19.16,13.22,30.99,47.8,26.1,reject
44.82,20.1,13.23,30.9,47.5,26.1,reject
44.24,19.84,13.16,30.69,47.7,26.1,reject
44.24,19.67,13.06,30.69,47.8,26.1,reject
44.53,20.1,13.1,30.85,47.8,26.1,reject
44.82,20.02,13.22,30.74,47.4,26.1,reject
44.82,20.55,13.46,31.24,47.5,26.1,reject
44.53,20.1,13.16,30.69,47.7,26.1,reject
43.95,19.41,13.28,30.91,47.5,26.1,reject
43.67,19.58,13.28,31.07,47.8,26.1,reject
44.82,20.74,13.54,31.35,47.4,26.1,reject
44.53,20.37,13.54,31.36,47.4,26.1,reject
44.53,19.84,13.16,30.69,47.6,26.1,reject
44.24,19.67,13.4,31.2,47.8,26.1,reject
44.82,20.1,13.27,30.85,47.4,26.1,reject
44.82,20.55,13.53,31.35,47.4,26.1,reject
44.53,20.1,13.22,30.77,47.6,26.1,reject
44.24,19.41,13.04,30.67,47.9,26.1,reject
44.53,19.84,13.1,30.69,47.8,26.1,reject
44.24,20.02,13.1,30.79,47.8,26.1,reject
43.95,19.58,13.27,31.08,47.8,26.1,reject
44.53,19.93,13.13,30.68,47.8,26.1,reject
44.82,20.28,13.28,30.9,47.4,26.1,reject
43.95,19.16,13.22,30.93,47.8,26.1,reject
44.24,20.1,13.1,30.88,47.8,26.1,reject
44.24,19.93,13.09,30.7,47.9,26.1,reject
44.53,19.24,13.22,30.9,47.5,26.1,reject
43.95,18.99,13.04,30.68,47.8,26.1,reject
44.53,20.1,13.16,30.78,47.8,26.1,reject
44.24,19.84,13.1,30.75,47.8,26.1,reject
44.53,19.84,13.1,30.68,47.8,26.1,reject
44.82,20.02,13.23,30.71,47.4,26.1,reject
44.24,19.84,13.06,30.68,47.9,26.1,reject
44.24,19.58,13.04,30.7,47.9,26.1,reject
44.53,19.75,13.1,30.8,47.8,26.1,reject
44.24,19.58,13.4,31.14,47.7,26.1,reject
44.24,19.24,13.1,30.76,47.8,26.1,reject
43.95,19.24,13.04,30.67,47.9,26.1,reject
43.95,19.07,13.16,30.69,47.6,26.1,reject
44.24,19.67,13.41,31.14,47.7,26.1,reject
43.95,19.67,13.34,31.02,47.5,26.0,reject
44.53,19.75,13.16,30.68,47.6,26.1,reject
44.24,18.99,13.16,30.69,47.7,26.1,reject
44.24,19.24,13.13,30.7,47.8,26.1,reject
44.53,20.02,13.18,30.87,47.6,26.1,reject
43.95,19.07,13.04,30.63,47.9,26.1,reject
44.53,19.58,13.1,30.71,47.8,26.1,reject
44.82,20.65,13.34,31.13,47.8,26.1,reject
44.53,20.02,13.16,30.71,47.6,26.1,reject
43.95,19.58,13.28,31.1,47.8,26.1,reject
44.53,19.75,13.1,30.7,47.8,26.1,reject
44.53,19.84,13.47,31.3,47.4,26.1,reject
44.24,19.58,13.37,31.17,47.8,26.1,reject
43.95,19.33,13.04,30.65,47.9,26.1,reject
44.82,20.46,13.49,31.17,47.4,26.0,reject
44.53,19.75,13.11,30.68,47.8,26.1,reject
44.53,20.02,13.21,30.87,47.5,26.0,reject
44.53,19.67,13.16,30.74,47.7,26.1,reject
44.24,19.33,13.34,31.01,47.7,26.1,reject
43.95,19.75,13.34,31.16,47.8,26.1,reject
43.95,18.91,13.14,30.84,47.9,26.1,reject
43.95,19.16,13.04,30.68,47.9,26.1,reject
44.24,19.58,13.34,31.05,47.4,26.1,reject
44.53,19.93,13.1,30.7,47.9,26.1,reject
44.24,19.24,13.1,30.69,47.8,26.1,reject
43.95,19.67,13.28,31.08,47.8,26.1,reject
44.82,19.84,13.22,30.82,47.5,26.1,reject
43.67,19.24,13.22,30.84,47.6,26.1,reject
43.95,19.67,13.35,31.16,47.8,26.1,reject
44.82,19.93,13.22,30.71,47.4,26.1,reject
44.24,19.58,13.04,30.67,47.8,26.1,reject
44.53,20.02,13.17,30.87,47.7,26.1,reject
44.53,19.75,13.5,31.29,47.4,26.0,reject
44.82,19.93,13.22,30.84,47.4,26.1,reject
44.82,20.1,13.22,30.25,47.4,26.1,reject
44.53,19.75,13.22,30.78,47.5,26.1,reject
44.82,20.1,13.23,30.88,47.5,26.1,reject
44.24,19.84,13.1,30.71,47.9,26.1,reject
44.24,19.16,13.22,30.78,47.6,26.1,reject
43.95,19.58,13.28,31.11,47.8,26.1,reject
44.24,19.75,13.1,30.71,47.8,26.1,reject
44.53,19.84,13.1,30.69,47.9,26.1,reject
44.53,19.67,13.46,31.3,47.6,26.1,reject
43.95,19.07,13.16,30.9,47.9,26.1,reject
44.53,20.37,13.43,31.32,47.8,26.1,reject
44.82,20.02,13.22,30.32,47.4,26.0,reject
44.53,19.58,13.16,30.71,47.6,26.1,reject
44.82,20.28,13.28,30.9,47.4,26.1,reject
44.24,19.16,13.16,30.71,47.7,26.1,reject
44.24,19.49,13.34,31.14,47.8,26.1,reject
44.53,20.02,13.15,30.68,47.7,26.1,reject
44.24,20.02,13.1,30.82,47.8,26.1,reject
44.53,19.84,13.16,30.68,47.6,26.1,reject
44.53,20.37,13.51,31.3,47.5,26.1,reject
43.95,19.07,13.1,30.69,47.8,26.1,reject
44.24,19.58,13.16,30.72,47.7,26.1,reject
44.24,19.16,13.1,30.69,47.8,26.1,reject
44.53,19.58,13.19,30.69,47.5,26.1,reject
44.53,20.55,13.28,31.1,47.8,26.1,reject
43.67,19.49,13.17,30.9,47.8,26.1,reject
44.53,19.67,13.22,30.72,47.5,26.1,reject
44.24,19.33,13.04,30.69,47.9,26.1,reject
44.82,20.02,13.22,30.87,47.5,26.1,reject
44.82,20.1,13.22,30.89,47.6,26.1,reject
44.24,20.02,13.1,30.72,47.8,26.1,reject
44.53,20.1,13.22,30.85,47.6,26.1,reject
44.82,20.74,13.46,31.25,47.5,26.0,reject
44.24,19.75,13.36,31.05,47.5,26.1,reject
44.24,20.02,13.1,30.84,47.8,26.1,reject
44.53,19.49,13.16,30.69,47.6,26.1,reject
44.82,20.02,13.22,30.85,47.5,26.1,reject
44.24,19.67,13.4,31.17,47.7,26.1,reject
44.24,19.75,13.46,31.17,47.5,26.1,reject
44.24,19.41,13.04,30.67,47.8,26.1,reject
44.53,20.19,13.16,30.77,47.7,26.1,reject
43.67,19.24,13.19,30.89,47.8,26.1,reject
44.82,20.02,13.22,30.82,47.5,26.1,reject
44.82,19.84,13.21,30.7,47.5,26.1,reject
44.82,19.84,13.22,30.81,47.5,26.0,reject
44.53,19.67,13.46,31.23,47.5,26.1,reject
43.95,19.58,13.34,30.92,47.6,26.1,reject
44.53,19.24,13.21,30.82,47.5,26.1,reject
44.24,19.84,13.08,30.68,47.9,26.1,reject
44.24,19.49,13.05,30.69,47.8,26.1,reject
44.24,19.93,13.1,30.75,47.8,26.1,reject
44.24,19.75,13.1,30.69,47.8,26.1,reject
44.82,20.74,13.46,31.21,47.5,26.0,reject
44.53,20.55,13.4,31.3,47.8,26.1,reject
44.24,19.16,13.31,30.93,47.4,26.0,reject
44.24,20.02,13.11,30.71,47.8,26.1,reject
44.82,20.65,13.34,31.12,47.7,26.1,reject
44.53,19.67,13.21,30.74,47.5,26.1,reject
44.24,19.67,13.07,30.74,47.9,26.1,reject
44.53,19.75,13.22,30.71,47.5,26.1,reject
44.24,20.02,13.1,30.72,47.8,26.1,reject
44.53,20.55,13.4,31.2,47.8,26.1,reject
44.53,20.02,13.15,30.69,47.7,26.1,reject
44.53,19.93,13.14,30.72,47.8,26.1,reject
44.53,19.49,13.22,30.82,47.5,26.1,reject
44.82,20.19,13.28,30.63,47.4,26.1,reject
44.24,20.19,13.4,31.22,47.8,26.1,reject
44.82,20.1,13.23,30.87,47.4,26.1,reject
44.53,19.84,13.52,31.31,47.4,26.1,reject
43.95,19.58,13.34,31.14,47.8,26.1,reject
44.24,19.16,13.34,30.93,47.4,26.0,reject
44.24,19.67,13.04,30.71,47.9,26.1,reject
44.24,19.67,13.05,30.68,47.8,26.1,reject
44.24,19.58,13.39,31.16,47.8,26.1,reject
43.67,19.49,13.22,30.92,47.8,26.1,reject
44.24,19.67,13.4,31.27,47.8,26.1,reject
44.24,19.75,13.46,31.31,47.4,26.1,reject
44.82,20.65,13.35,31.13,47.6,26.1,reject
44.24,19.75,13.34,31.17,47.8,26.1,reject
44.24,19.58,13.41,31.17,47.6,26.1,reject
44.24,19.67,13.1,30.69,47.8,26.1,reject
43.95,19.67,13.26,31.01,47.8,26.1,reject
44.82,20.46,13.59,31.38,47.4,26.1,reject
43.95,19.16,13.13,30.71,47.8,26.1,reject
44.82,19.84,13.22,30.72,47.5,26.1,reject
43.95,19.41,13.28,30.9,47.6,26.1,reject
44.82,20.02,13.22,30.47,47.4,26.1,reject
44.82,19.67,13.22,30.7,47.4,26.1,reject
44.24,19.33,13.05,30.69,47.9,26.1,reject
44.24,20.1,13.16,30.83,47.8,26.1,reject
44.53,19.84,13.16,30.71,47.8,26.1,reject
43.95,18.91,13.1,30.73,47.8,26.1,reject
43.95,19.41,13.27,30.9,47.6,26.1,reject
44.53,20.1,13.2,30.82,47.6,26.1,reject
44.24,19.67,13.34,31.08,47.5,26.1,reject
44.82,20.19,13.27,30.9,47.3,26.0,reject
44.53,19.93,13.16,30.82,47.7,26.1,reject
44.53,20.37,13.4,31.14,47.7,26.1,reject
44.24,19.41,13.04,30.69,47.8,26.1,reject
44.24,19.93,13.1,30.7,47.8,26.1,reject
43.95,19.16,13.1,30.89,47.9,26.1,reject
44.53,19.93,13.46,31.16,47.4,26.1,reject
44.53,19.67,13.12,30.72,47.7,26.1,reject
43.95,18.99,13.11,30.74,47.8,26.1,reject
44.53,19.93,13.22,30.74,47.5,26.1,reject
44.53,20.02,13.13,30.81,47.8,26.1,reject
44.53,19.93,13.15,30.75,47.8,26.1,reject
44.24,19.75,13.4,31.14,47.4,26.1,reject
44.53,20.19,13.22,30.73,47.5,26.1,reject
43.67,19.33,13.16,30.9,47.8,26.1,reject
44.82,20.02,13.25,30.86,47.4,26.1,reject
44.82,20.28,13.28,30.9,47.4,26.1,reject
44.53,19.67,13.15,30.75,47.6,26.0,reject
44.24,19.49,13.04,30.68,47.8,26.1,reject
44.53,19.75,13.1,30.79,47.9,26.1,reject
44.24,19.58,13.1,30.8,47.8,26.1,reject
44.53,19.49,13.22,30.88,47.5,26.1,reject
44.53,20.46,13.46,31.24,47.6,26.1,reject
44.53,20.02,13.1,30.78,47.9,26.1,reject
43.67,19.24,13.15,30.87,47.8,26.1,reject
44.24,19.41,13.1,30.68,47.8,26.1,reject
44.24,19.33,13.4,31.11,47.4,26.1,reject
44.82,20.37,13.28,30.97,47.6,26.1,reject
43.67,19.33,13.22,30.9,47.8,26.1,reject
44.24,19.93,13.1,30.7,47.8,26.1,reject
44.82,20.19,13.25,30.91,47.4,26.1,reject
44.53,20.1,13.22,30.74,47.5,26.1,reject
44.53,19.49,13.16,30.69,47.6,26.1,reject
44.53,19.58,13.16,30.68,47.5,26.0,reject
44.24,20.02,13.46,31.13,47.5,26.1,reject
44.53,20.02,13.22,30.68,47.6,26.1,reject
44.82,20.19,13.23,30.88,47.4,26.1,reject
44.82,20.1,13.23,30.89,47.5,26.1,reject
43.95,19.67,13.28,31.0,47.6,26.1,reject
44.53,20.02,13.22,30.69,47.5,26.0,reject
44.24,19.67,13.1,30.72,47.8,26.1,reject
44.24,20.1,13.14,30.88,47.8,26.1,reject
44.24,19.07,13.28,30.89,47.6,26.1,reject
44.82,20.1,13.24,30.56,47.4,26.1,reject
44.53,20.28,13.17,30.88,47.8,26.1,reject
44.24,19.58,13.09,30.68,47.8,26.1,reject
44.24,19.41,13.04,30.69,47.9,26.1,reject
44.53,19.93,13.16,30.72,47.6,26.1,reject
44.24,19.16,13.22,30.73,47.5,26.1,reject
44.53,19.84,13.15,30.72,47.8,26.1,reject
44.24,19.75,13.46,31.27,47.5,26.0,reject
44.53,20.37,13.21,30.97,47.8,26.1,reject
44.53,19.84,13.16,30.67,47.7,26.1,reject
43.95,19.49,13.23,30.94,47.8,26.1,reject
44.53,19.75,13.11,30.74,47.8,26.1,reject
44.24,19.41,13.33,31.17,47.8,26.1,reject
44.24,19.24,13.1,30.68,47.7,26.1,reject
44.53,19.93,13.16,30.77,47.7,26.1,reject
44.82,20.02,13.22,30.46,47.4,26.1,reject
44.53,20.1,13.2,30.89,47.6,26.1,reject
44.53,19.93,13.1,30.72,47.8,26.1,reject
44.53,19.93,13.16,30.74,47.7,26.1,reject
44.53,20.02,13.15,30.69,47.8,26.1,reject
44.53,20.02,13.16,30.69,47.7,26.1,reject
44.82,20.02,13.22,30.83,47.6,26.1,reject
44.53,19.67,13.1,30.69,47.8,26.1,reject
44.82,20.02,13.21,30.88,47.7,26.1,reject
44.53,20.02,13.1,30.75,47.8,26.1,reject
44.24,20.1,13.14,30.83,47.8,26.1,reject
43.95,19.07,13.22,30.91,47.8,26.1,reject
44.53,20.02,13.13,30.79,47.8,26.1,reject
44.24,19.58,13.16,30.77,47.7,26.1,reject
44.53,20.02,13.22,30.74,47.4,26.0,reject
44.24,19.93,13.1,30.69,47.9,26.1,reject
44.24,20.02,13.12,30.71,47.8,26.1,reject
44.53,19.84,13.15,30.69,47.8,26.1,reject
44.53,20.02,13.1,30.77,47.8,26.1,reject
44.82,20.19,13.28,30.65,47.4,26.1,reject
44.24,19.84,13.45,31.25,47.4,26.1,reject
44.53,20.37,13.4,31.17,47.8,26.1,reject
44.24,19.93,13.19,30.77,47.6,26.1,reject
44.53,19.49,13.15,30.72,47.7,26.1,reject
43.67,19.41,13.22,30.99,47.8,26.1,reject
44.53,19.41,13.16,30.72,47.6,26.1,reject
44.24,20.02,13.13,30.77,47.8,26.1,reject
43.95,19.67,13.34,31.13,47.6,26.1,reject
44.24,20.19,13.4,31.26,47.7,26.1,reject
44.53,19.84,13.16,30.72,47.7,26.1,reject
44.82,20.55,13.34,30.95,47.5,26.1,reject
44.24,19.84,13.1,30.69,47.9,26.1,reject
44.82,20.65,13.4,31.22,47.7,26.1,reject
44.82,20.55,13.46,31.17,47.5,26.1,reject
44.53,19.75,13.16,30.75,47.7,26.1,reject
44.53,20.02,13.22,30.69,47.6,26.1,reject
44.24,19.75,13.1,30.68,47.8,26.1,reject
44.24,19.58,13.38,31.14,47.6,26.0,reject
43.95,18.99,13.16,30.86,47.8,26.1,reject
44.53,20.02,13.16,30.72,47.7,26.1,reject
44.24,19.41,13.1,30.7,47.8,26.1,reject
44.82,20.02,13.22,30.82,47.6,26.1,reject
44.24,19.33,13.04,30.66,47.8,26.1,reject
44.53,20.1,13.16,30.72,47.7,26.1,reject
44.24,20.19,13.16,30.9,47.8,26.1,reject
43.95,19.33,13.05,30.69,47.8,26.1,reject
44.53,19.58,13.13,30.69,47.8,26.1,reject
44.24,19.67,13.09,30.68,47.8,26.1,reject
44.82,20.19,13.28,30.9,47.4,26.1,reject
44.24,20.02,13.1,30.76,47.8,26.1,reject
43.95,19.41,13.34,30.97,47.4,26.0,reject
44.24,19.49,13.34,31.14,47.8,26.1,reject
44.53,19.67,13.22,30.89,47.5,26.1,reject
44.53,20.1,13.21,30.81,47.6,26.1,reject
44.24,19.58,13.04,30.72,47.9,26.1,reject
44.53,19.33,13.22,30.86,47.5,26.1,reject
44.24,19.16,13.14,30.7,47.7,26.1,reject
44.53,19.58,13.46,31.16,47.4,26.1,reject
44.24,20.1,13.46,31.14,47.6,26.1,reject
44.53,20.55,13.4,31.23,47.7,26.1,reject
44.24,19.67,13.37,31.16,47.8,26.1,reject
44.53,19.75,13.16,30.87,47.7,26.1,reject
44.24,19.84,13.15,30.76,47.8,26.1,reject
44.53,19.58,13.15,30.72,47.7,26.1,reject
44.53,19.41,13.22,30.88,47.5,26.1,reject
44.24,20.02,13.41,31.14,47.6,26.1,reject
44.82,20.19,13.28,30.38,47.4,26.1,reject
44.53,19.75,13.49,31.31,47.4,26.1,reject
44.24,19.49,13.1,30.68,47.8,26.1,reject
44.53,19.93,13.19,30.73,47.7,26.1,reject
44.53,19.49,13.22,30.84,47.5,26.1,reject
44.24,19.41,13.08,30.69,47.8,26.1,reject
44.24,19.84,13.05,30.68,47.9,26.1,reject
44.53,19.93,13.15,30.69,47.8,26.1,reject
43.95,19.67,13.28,31.08,47.8,26.1,reject
44.24,19.41,13.08,30.71,47.8,26.1,reject
44.53,19.41,13.16,30.76,47.6,26.1,reject
43.95,19.41,13.28,30.92,47.4,26.1,reject
44.82,20.02,13.26,30.9,47.4,26.1,reject
44.82,20.28,13.28,30.9,47.4,26.1,reject
44.24,19.67,13.4,31.12,47.5,26.1,reject
44.24,19.75,13.05,30.68,47.9,26.1,reject
44.53,19.67,13.16,30.79,47.6,26.1,reject
44.82,20.65,13.4,31.14,47.4,26.1,reject
44.24,20.02,13.1,30.75,47.8,26.1,reject
44.53,20.55,13.22,31.04,47.8,26.1,reject
44.24,19.49,13.35,31.16,47.8,26.1,reject
44.24,19.33,13.15,30.69,47.7,26.1,reject
44.53,19.75,13.13,30.69,47.8,26.1,reject
44.24,19.93,13.1,30.71,47.8,26.1,reject
44.53,19.75,13.22,30.69,47.5,26.1,reject
44.24,19.75,13.4,31.15,47.6,26.1,reject
44.82,19.75,13.22,30.69,47.4,26.1,reject
44.24,19.75,13.4,31.13,47.5,26.1,reject
44.82,20.1,13.23,30.85,47.4,26.1,reject
44.24,19.58,13.04,30.68,47.9,26.1,reject
44.53,19.93,13.16,30.69,47.6,26.1,reject
44.53,19.93,13.22,30.88,47.4,26.1,reject
44.53,20.19,13.25,30.72,47.5,26.1,reject
44.53,20.1,13.15,30.87,47.8,26.1,reject
44.82,19.75,13.22,30.75,47.4,26.1,reject
44.24,19.75,13.1,30.7,47.8,26.1,reject
45.12,20.65,13.36,31.12,47.5,26.1,reject
44.53,19.58,13.22,30.87,47.5,26.1,reject
44.82,20.37,13.26,30.92,47.6,26.1,reject
44.24,20.02,13.11,30.77,47.8,26.1,reject
44.53,20.1,13.1,30.89,47.8,26.1,reject
43.95,19.67,13.39,31.14,47.6,26.1,reject
44.53,19.75,13.46,31.33,47.5,26.0,reject
44.53,19.67,13.49,31.27,47.4,26.1,reject
43.95,19.67,13.34,31.02,47.6,26.1,reject
44.53,19.84,13.16,30.81,47.7,26.1,reject
44.82,20.02,13.22,30.82,47.5,26.1,reject
44.82,20.19,13.28,30.67,47.4,26.1,reject
44.24,19.58,13.34,31.19,47.8,26.1,reject
43.67,19.67,13.31,31.05,47.8,26.1,reject
44.53,20.02,13.22,30.71,47.6,26.1,reject
44.82,19.75,13.22,30.72,47.4,26.1,reject
43.95,19.58,13.34,31.13,47.8,26.1,reject
44.24,19.24,13.09,30.68,47.8,26.1,reject
44.53,19.84,13.16,30.68,47.7,26.1,reject
44.82,20.02,13.22,30.24,47.4,26.1,reject
44.53,19.93,13.16,30.69,47.7,26.1,reject
44.24,20.02,13.37,31.14,47.8,26.1,reject
44.53,20.1,13.22,30.77,47.5,26.1,reject
44.24,19.84,13.04,30.68,47.9,26.1,reject
44.82,20.1,13.28,30.9,47.5,26.1,reject
44.53,20.1,13.16,30.85,47.6,26.1,reject
44.24,19.33,13.15,30.69,47.8,26.1,reject
43.95,19.67,13.4,31.23,47.8,26.1,reject
43.95,19.75,13.38,31.14,47.6,26.1,reject
44.53,19.75,13.1,30.69,47.8,26.1,reject
44.53,19.58,13.15,30.69,47.8,26.1,reject
44.53,19.75,13.15,30.69,47.7,26.1,reject
44.53,20.46,13.53,31.32,47.5,26.1,reject
44.82,19.93,13.22,30.81,47.4,26.1,reject
44.24,19.67,13.1,30.68,47.8,26.1,reject
44.24,19.58,13.04,30.68,47.8,26.1,reject
44.24,19.67,13.45,31.25,47.6,26.1,reject
44.24,20.02,13.1,30.74,47.8,26.1,reject
44.24,19.58,13.09,30.69,47.8,26.1,reject
44.82,20.65,13.34,31.21,47.8,26.1,reject
44.53,19.84,13.11,30.72,47.8,26.1,reject
44.53,20.1,13.15,30.85,47.8,26.1,reject
44.24,19.49,13.4,31.12,47.7,26.1,reject
43.95,19.49,13.32,30.92,47.4,26.0,reject
44.24,19.93,13.1,30.83,47.8,26.1,reject
44.53,20.02,13.18,30.69,47.7,26.1,reject
43.95,19.58,13.34,31.14,47.8,26.1,reject
44.53,19.41,13.16,30.71,47.6,26.1,reject
44.53,20.46,13.22,30.95,47.8,26.1,reject
44.53,20.19,13.22,30.87,47.6,26.1,reject
44.53,19.58,13.2,30.69,47.4,26.1,reject
44.24,19.93,13.1,30.78,47.8,26.1,reject
44.53,19.75,13.22,30.73,47.5,26.1,reject
44.24,19.75,13.4,31.14,47.4,26.1,reject
44.53,20.1,13.23,30.88,47.5,26.1,reject
44.53,20.02,13.16,30.85,47.8,26.1,reject
44.24,19.41,13.1,30.69,47.8,26.1,reject
44.82,20.1,13.24,30.85,47.5,26.1,reject
44.53,19.67,13.22,30.71,47.5,26.1,reject
44.53,19.84,13.16,30.7,47.6,26.1,reject
44.53,20.1,13.16,30.74,47.7,26.1,reject
43.67,19.41,13.23,30.96,47.8,26.1,reject
43.95,19.75,13.36,31.06,47.6,26.1,reject
43.95,18.99,13.16,30.88,47.8,26.1,reject
43.95,19.58,13.28,30.96,47.8,26.1,reject
44.53,19.67,13.46,31.3,47.6,26.1,reject
44.53,19.84,13.12,30.72,47.8,26.1,reject
44.53,19.75,13.16,30.75,47.6,26.1,reject
44.82,20.1,13.25,30.88,47.5,26.1,reject
44.82,20.19,13.24,30.9,47.3,26.0,reject
44.82,19.93,13.22,30.83,47.4,26.1,reject
44.82,20.19,13.27,30.89,47.4,26.1,reject
44.53,20.1,13.16,30.82,47.7,26.1,reject
44.82,20.19,13.28,30.9,47.4,26.1,reject
44.24,19.67,13.07,30.69,47.8,26.1,reject
44.53,19.93,13.18,30.71,47.6,26.1,reject
44.53,19.67,13.1,30.69,47.8,26.1,reject
44.53,19.67,13.16,30.84,47.6,26.1,reject
43.95,19.84,13.4,31.13,47.7,26.1,reject
44.24,19.93,13.1,30.78,47.8,26.1,reject
44.24,19.58,13.09,30.68,47.8,26.1,reject
44.82,20.55,13.46,31.18,47.5,26.1,reject
44.53,20.02,13.16,30.71,47.6,26.1,reject
44.24,20.02,13.1,30.75,47.8,26.1,reject
43.67,19.33,13.22,30.9,47.8,26.1,reject
43.95,19.67,13.35,31.15,47.8,26.1,reject
44.24,19.07,13.28,30.92,47.5,26.1,reject
44.24,20.02,13.1,30.74,47.8,26.1,reject
44.24,19.41,13.34,31.11,47.8,26.1,reject
44.82,19.67,13.21,30.69,47.4,26.0,reject
43.95,19.58,13.34,31.13,47.8,26.1,reject
44.53,20.02,13.21,30.69,47.5,26.0,reject
44.53,19.93,13.16,30.69,47.8,26.1,reject
44.82,20.1,13.22,30.86,47.5,26.1,reject
43.95,19.67,13.28,31.1,47.8,26.1,reject
44.53,20.28,13.53,31.33,47.5,26.1,reject
44.53,20.19,13.22,30.9,47.5,26.1,reject
44.53,19.33,13.16,30.76,47.5,26.0,reject
44.24,19.49,13.04,30.68,47.9,26.1,reject
44.53,20.19,13.26,30.9,47.5,26.1,reject
44.24,19.93,13.1,30.74,47.8,26.1,reject
44.53,19.93,13.15,30.83,47.8,26.1,reject
44.24,19.24,13.1,30.74,47.8,26.1,reject
